prompt,response
The molecule is a phenyl acetate obtained by formal condensation of the carboxy group of acetic acid with one of the hydroxy groups of hydroquinone. It has a role as a mouse metabolite. It is an acetate ester and a member of phenyl acetates. It derives from a hydroquinone.,[C][C][=Branch1][C][=O][O][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1]
The molecule is an N-acyl-15-methylhexadecasphing-4-enine in which the acyl group has 16 carbons and 0 double bonds and is 2-hydroxylated. It derives from a 15-methylhexadecasphing-4-enine.,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][Branch1][C][O][C][Branch1][C][O][=N][C@@H1][Branch1][Ring1][C][O][C@H1][Branch1][C][O][/C][=C][/C][C][C][C][C][C][C][C][C][C][Branch1][C][C][C]
"The molecule is a harmala alkaloid in which the harman skeleton is methoxy-substituted at C-7. It has a role as a metabolite, an anti-HIV agent and an EC 1.4.3.4 (monoamine oxidase) inhibitor. It derives from a hydride of a harman.",[C][O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][NH1][C][=C][Branch1][C][C][N][=C][C][=C][Ring1][#Branch1][Ring1][O]
"The molecule is a 3-oxo-5alpha- steroid that is zymosterol which has been substituted by a methyl group at C-4, and in which the 3-hydroxy function has been oxidised to an oxo group. It has a role as a human metabolite, a Saccharomyces cerevisiae metabolite and a mouse metabolite. It is a cholestanoid and a 3-oxo-5alpha-steroid. It derives from a zymosterol.",[C][C][Branch1][C][C][=C][C][C][C@@H1][Branch1][C][C][C@H1][C][C][C@H1][C][=C][Branch1][=Branch2][C][C][C@][Ring1][=Branch2][Ring1][=Branch1][C][C@@][Branch1][C][C][C][C][C][=Branch1][C][=O][C][Branch1][C][C][C@@H1][Ring1][=Branch2][C][C][Ring1][P]
"The molecule is a germacrane sesquiterpenoid that is germacra-1(10),4-diene carrying an additional hydroxy substituent at position 11. It is a germacrane sesquiterpenoid and a tertiary alcohol.",[C][/C][=C][/C][C@H1][Branch1][=Branch2][C][Branch1][C][C][Branch1][C][C][O][C][C][/C][Branch1][C][C][=C][/C][C][Ring1][#C]
"The molecule is a member of the class of butanals that consists of propane bearing a formyl substituent at the 1-position. The parent of the class of butanals. It has a role as a biomarker, an Escherichia coli metabolite and a mouse metabolite.",[C][C][C][C][=O]
"The molecule is the primary alcohol that is the simplest aliphatic alcohol, comprising a methyl and an alcohol group. It has a role as an amphiprotic solvent, a fuel, a human metabolite, an Escherichia coli metabolite, a mouse metabolite and a Mycoplasma genitalium metabolite. It is an alkyl alcohol, a one-carbon compound, a volatile organic compound and a primary alcohol. It is a conjugate acid of a methoxide.",[C][O]
"The molecule is an icosanoid that is (6E,8Z,11Z,13E)-icosa-6,8,11,13-tetraenoic acid substituted at positions 5 and 15 by hydroperoxy and hydroxy groups respectively. It has a role as a human metabolite. It is an icosanoid, a hydroperoxy fatty acid, a long-chain fatty acid and a hydroxy polyunsaturated fatty acid. It is a conjugate acid of a 5-hydroperoxy-15-HETE(1-).",[C][C][C][C][C][C][Branch1][C][O][/C][=C][/C][=C][\C][/C][=C][\C][=C][\C][Branch1][=Branch2][C][C][C][C][=Branch1][C][=O][O][O][O]
The molecule is a long-chain fatty acid ethyl ester resulting from the formal condensation of the carboxy group of linoleic acid with the hydroxy group of ethanol. It has a role as a plant metabolite and an anti-inflammatory agent. It derives from a linoleic acid.,[C][C][C][C][C][/C][=C][\C][/C][=C][\C][C][C][C][C][C][C][C][=Branch1][C][=O][O][C][C]
The molecule is a digalacturonic acid in which an alpha-D-galactopyranuronic acid unit is joined to a D-galactopyranuronic acid unit via an alpha-(1->4)-linkage. It is a conjugate acid of an alpha-D-galacturonosyl-(1->4)-D-galacturonate(2-).,[O][=C][Branch1][C][O][C@H1][O][C@H1][Branch2][Ring1][Branch2][O][C@@H1][C@H1][Branch1][C][O][C@@H1][Branch1][C][O][C][Branch1][C][O][O][C@@H1][Ring1][=Branch2][C][=Branch1][C][=O][O][C@H1][Branch1][C][O][C@@H1][Branch1][C][O][C@H1][Ring2][Ring1][Branch1][O]
"The molecule is a diterpene alkaloid, a tertiary alcohol, a tertiary amino compound, an acetate ester, a cyclic acetal and an organic polycyclic compound. It derives from a hydride of an aconitane.",[C][C][N][C][C@][Branch1][C][C][C][C][C@H1][Branch1][Ring1][O][C][C@@][C][Ring1][O][C@][Branch2][Ring1][=N][O][C][O][C@@][Ring1][Branch1][C][C@H1][Branch1][Ring1][O][C][C@H1][C][C@][Ring1][=C][Branch1][C][O][C@@H1][Ring1][#Branch2][C@H1][Ring1][=Branch1][O][C][C@@H1][Branch1][#Branch1][O][C][Branch1][C][C][=O][C@H1][Ring2][Ring1][S][Ring2][Ring1][=Branch2]
The molecule is a purine nucleoside in which guanine is attached to ribofuranose via a beta-N(9)-glycosidic bond. It has a role as a fundamental metabolite. It is a purines D-ribonucleoside and a member of guanosines. It derives from a guanine.,[N][=C][N][=C][Branch1][C][O][C][N][=C][N][Branch1][S][C@@H1][O][C@H1][Branch1][Ring1][C][O][C@@H1][Branch1][C][O][C@H1][Ring1][Branch2][O][C][=Ring1][=C][NH1][Ring2][Ring1][Ring1]
"The molecule is an oxoalkyl phosphate, an aliphatic sulfide and an alpha-diketone. It is a conjugate acid of a 5-(methylsulfanyl)-2,3-dioxopentyl phosphate(2-). It is a tautomer of a 2-hydroxy-5-(methylsulfanyl)-3-oxopent-1-enyl phosphate.",[C][S][C][C][C][=Branch1][C][=O][C][=Branch1][C][=O][C][O][P][=Branch1][C][=O][Branch1][C][O][O]
"The molecule is a 9-HOTrE consisting of (10E,12Z,15Z)-octadecatrienoic acid in which the 9-hydroxy group has S-configuration. It has a role as a plant metabolite.",[C][C][/C][=C][\C][/C][=C][\C][=C][\C@@H1][Branch1][C][O][C][C][C][C][C][C][C][C][=Branch1][C][=O][O]
"The molecule is a lignan that is 3,4-dimethyloxolane substituted by a 2-methoxyphenol group at position 5 and a 2,6-dimethoxyphenol group at 2. It has been isolated from the bark of Machilus robusta. It has a role as a plant metabolite. It is a lignan, a dimethoxybenzene, a member of phenols and a member of oxolanes.",[C][O][C][=C][C][Branch2][Ring2][C][C@H1][O][C@@H1][Branch2][Ring1][Ring2][C][=C][C][Branch1][Ring1][O][C][=C][Branch1][C][O][C][Branch1][Ring1][O][C][=C][Ring1][O][C@H1][Branch1][C][C][C@@H1][Ring1][P][C][=C][C][=C][Ring2][Ring1][Branch2][O]
"The molecule is a pentacyclic triterpenoid that is 30-norlupan-28-oic acid substituted by a 3beta-hydroxy and an oxo group at position 20. It is isolated from the leaves of Syzygium claviflorum and exhibits anti-HIV activity. It has a role as a metabolite and an anti-HIV agent. It is a hydroxy monocarboxylic acid, a methyl ketone and a pentacyclic triterpenoid.",[C][C][=Branch1][C][=O][C@@H1][C][C][C@][Branch1][=Branch1][C][=Branch1][C][=O][O][C][C][C@][Branch1][C][C][C@H1][Branch2][Ring1][P][C][C][C@@H1][C@@][Branch1][C][C][C][C][C@H1][Branch1][C][O][C][Branch1][C][C][Branch1][C][C][C@@H1][Ring1][#Branch2][C][C][C@][Ring1][=C][Ring2][Ring1][Ring1][C][C@@H1][Ring2][Ring1][=C][Ring2][Ring1][O]
"The molecule is a branched-chain saturated fatty acid anion that is the conjugate base of phytanic acid, arising from deprotonation of the carboxylic acid group. It has a role as a human metabolite. It is a branched-chain saturated fatty acid anion, a long-chain fatty acid anion and a 3-methyl fatty acid anion. It derives from a hexadecanoic acid and a hexadecanoate. It is a conjugate base of a phytanic acid.",[C][C][Branch1][C][C][C][C][C][C][Branch1][C][C][C][C][C][C][Branch1][C][C][C][C][C][C][Branch1][C][C][C][C][=Branch1][C][=O][O-1]
The molecule is the conjugate acid of 11-O-demethyl-17-O-deacetylvindoline arising from protonation of the tertiary amino group; major species at pH 7.3. It is a conjugate acid of an 11-O-demethyl-17-O-deacetylvindoline.,[C][C][C@][C][=C][C][N][C][C][C@@][Branch2][Ring2][Ring2][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1][NH1+1][Branch1][C][C][C@H1][Ring1][O][C@@][Branch1][C][O][Branch1][#Branch1][C][=Branch1][C][=O][O][C][C@@H1][Ring2][Ring1][=Branch2][O][C@@H1][Ring2][Ring1][#Branch1][Ring2][Ring1][O]
The molecule is a dihydroxyflavone that is flavone substituted by hydroxy groups at positions 5 and 8. It has a role as a plant metabolite.,[O][=C][C][=C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C][=C][Branch1][C][O][C][=C][C][Branch1][C][O][=C][Ring2][Ring1][C][Ring1][Branch2]
"The molecule is this is compound 8 in pmid:31045362 It is a member of phenols, a naphtho-gamma-pyrone, a cyclic hemiketal and a heptaketide.",[C][O][C][=Branch1][C][=O][C][C][=C][C][=C][C][=C][C][Branch1][Ring1][O][C][=C][C][Branch1][C][O][=C][Ring1][=Branch2][C][Branch1][C][O][=C][Ring1][=C][C][=Branch1][C][=O][O][Ring2][Ring1][Ring1]
The molecule is an acetate ester obtained by the formal condensation of the carboy group of (acetyloxy)acetic acid with 2-methylbutanol. It has a role as a metabolite.,[C][C][C][Branch1][C][C][C][O][C][=Branch1][C][=O][C][O][C][Branch1][C][C][=O]
"The molecule is a cyclic ketal that is the 16alpha,17alpha-acetonide derivative of algestone. It has a role as an anti-inflammatory drug. It is a 3-oxo-Delta(4) steroid, a 20-oxo steroid and a cyclic ketal. It derives from an algestone.",[C][C][=Branch1][C][=O][C@@][O][C][Branch1][C][C][Branch1][C][C][O][C@@H1][Ring1][#Branch1][C][C@H1][C@@H1][C][C][C][=C][C][=Branch1][C][=O][C][C][C@][Ring1][#Branch1][Branch1][C][C][C@H1][Ring1][N][C][C][C@@][Ring1][S][Ring2][Ring1][Branch2][C]
"The molecule is a dipeptide that is beta-alanyl-L-lysine in which the amino group at position 6 of the lysine has been acylated by formal condensation with (7-amino-4-methylcoumarin-3-yl)acetic acid. Being fluorescent, it can be used as a reporter molecule for studying the oligopeptide transport system in brain cell cultures. It has a role as a fluorescent probe. It is a dipeptide and a member of 7-aminocoumarins.",[C][C][=C][Branch2][Ring1][O][C][C][Branch1][C][O][=N][C][C][C][C][C@H1][Branch1][=Branch2][N][=C][Branch1][C][O][C][C][N][C][=Branch1][C][=O][O][C][=Branch1][C][=O][O][C][=C][C][Branch1][C][N][=C][C][=C][Ring2][Ring1][=C][Ring1][#Branch1]
"The molecule is a member of the class of chalcones that is 3',5'-dimethylchalcone substituted by hydroxy groups at positions 2, 2' and 4' and a methoxy group at position 6'. Isolated from Psorothamnus polydenius, it exhibits antiparasitic activity. It has a role as a metabolite, an antileishmanial agent and a trypanocidal drug. It is a member of chalcones, a polyphenol and a monomethoxybenzene.",[C][O][C][=C][Branch1][C][C][C][Branch1][C][O][=C][Branch1][C][C][C][Branch1][C][O][=C][Ring1][#Branch2][C][=Branch1][C][=O][/C][=C][/C][=C][C][=C][C][=C][Ring1][=Branch1][O]
The molecule is the O-feruloyl derivative of 16-hydroxyhexadecanoic acid. It derives from a ferulic acid. It is a conjugate acid of a 16-feruloyloxypalmitate.,[C][O][C][=C][C][Branch2][Ring1][N][/C][=C][/C][=Branch1][C][=O][O][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O][=C][C][=C][Ring2][Ring1][=N][O]
"The molecule is a 3beta-hydroxy-Delta(5)-steroid that is desmosterol in which the double bond at position 24-25 has been oxidised to the corresponding epoxide (the 24S diastereoisomer). It is an oxysterol agonist of the liver X receptor. It has a role as a liver X receptor agonist. It is a cholestanoid, a 3beta-hydroxy-Delta(5)-steroid and an epoxy steroid. It derives from a desmosterol.",[C][C@H1][Branch1][N][C][C][C@@H1][O][C][Ring1][Ring1][Branch1][C][C][C][C@H1][C][C][C@H1][C@@H1][C][C][=C][C][C@@H1][Branch1][C][O][C][C][C@][Ring1][#Branch1][Branch1][C][C][C@H1][Ring1][N][C][C][C@][Ring2][Ring1][Ring1][Ring1][S][C]
The molecule is the conjugate base of 3'-O-methyltricetin arising from selective deprotonation of the 7-OH position; major species at pH 7.3. It is a conjugate base of a 3'-O-methyltricetin.,[C][O][C][=C][C][Branch2][Ring1][Branch2][C][=C][C][=Branch1][C][=O][C][=C][Branch1][C][O][C][=C][Branch1][C][O-1][C][=C][Ring1][Branch2][O][Ring1][=N][=C][C][Branch1][C][O][=C][Ring2][Ring1][Ring2][O]
The molecule is a member of cyclopropanes and a terminal acetylenic compound. It has a role as a pyrethroid ester insecticide and an agrochemical. It derives from a chrysanthemic acid.,[C][#C][C][C][=C][Branch1][C][C][C][Branch2][Ring1][#Branch1][O][C][=Branch1][C][=O][C][C][Branch1][#Branch1][C][=C][Branch1][C][C][C][C][Ring1][#Branch1][Branch1][C][C][C][C][C][Ring2][Ring1][C][=O]
The molecule is an organobromine compound comprising 2'-deoxyguanosine having a bromo substituent at position 8 of the guanine ring system. It is an organobromine compound and a member of guanosines.,[N][=C][N][=C][Branch1][C][O][C][N][=C][Branch1][C][Br][N][Branch1][#C][C@H1][C][C@H1][Branch1][C][O][C@@H1][Branch1][Ring1][C][O][O][Ring1][Branch2][C][=Ring1][=C][NH1][Ring2][Ring1][Ring1]
The molecule is an aryl phosphate resulting from the formal condensation of phosphonic acid with 1 mol eq. each of phenol and 4-nitrophenol. It has a role as a chromogenic compound. It derives from a phenol and a 4-nitrophenol.,[O][=N+1][Branch1][C][O-1][C][=C][C][=C][Branch1][#C][O][P+1][=Branch1][C][=O][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring1][S]
The molecule is a beta-D-glucosyl-(1<->1')-N-acylsphinganine in which the acyl group specified is eicosanoyl. It has a role as a mouse metabolite. It is a beta-D-glucosyl-(1<->1')-N-acylsphinganine and a secondary carboxamide. It derives from an icosanoic acid.,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][Branch1][C][O][=N][C@@H1][Branch2][Ring1][=Branch1][C][O][C@@H1][O][C@H1][Branch1][Ring1][C][O][C@@H1][Branch1][C][O][C@H1][Branch1][C][O][C@H1][Ring1][#Branch2][O][C@H1][Branch1][C][O][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C]
"The molecule is an aminobenzoic acid that is benzoic acid substituted at C-2 by an amine group and at C-3 by a hydroxy group. It is an intermediate in the metabolism of the amino acid tryptophan. It has a role as a human metabolite and a mouse metabolite. It is an aminobenzoic acid and a monohydroxybenzoic acid. It derives from an anthranilic acid. It is a conjugate acid of a 3-hydroxyanthranilate. It is a tautomer of a 2,3-dihydro-3-oxoanthranilic acid.",[N][C][=C][Branch1][C][O][C][=C][C][=C][Ring1][#Branch1][C][=Branch1][C][=O][O]
"The molecule is a 2-arylpropionic acid carrying a phenyl group at position 2. It is a metabolite of alpha-methylstyrene (AMS), a volatile hydrocarbon. It has a role as a human xenobiotic metabolite. It derives from a phenylacetic acid.",[C][C][Branch1][=Branch1][C][=Branch1][C][=O][O][C][=C][C][=C][C][=C][Ring1][=Branch1]
"The molecule is a trisaccharide that is D-galactopyranose in which the hydroxy groups at positions 3 and 4 have been converted to the beta-D-glucopyranosyl and alpha-D-glucopyranosyl derivatives, respectively.",[O][C][C@H1][O][C@@H1][Branch2][Ring2][#Branch2][O][C@H1][C@@H1][Branch2][Ring1][Branch1][O][C@H1][O][C@H1][Branch1][Ring1][C][O][C@@H1][Branch1][C][O][C@H1][Branch1][C][O][C@H1][Ring1][#Branch2][O][C@@H1][Branch1][Ring1][C][O][O][C][Branch1][C][O][C@@H1][Ring2][Ring1][Branch1][O][C@H1][Branch1][C][O][C@@H1][Branch1][C][O][C@@H1][Ring2][Ring1][#C][O]
The molecule is a 3-oxo-5beta-steroid that is 5beta-cholestane substituted by an oxo group at position 3. It has a role as a human metabolite. It derives from a hydride of a 5beta-cholestane.,[C][C][Branch1][C][C][C][C][C][C@@H1][Branch1][C][C][C@H1][C][C][C@H1][C@@H1][C][C][C@@H1][C][C][=Branch1][C][=O][C][C][C@][Ring1][#Branch1][Branch1][C][C][C@H1][Ring1][N][C][C][C@][Ring2][Ring1][Ring1][Ring1][S][C]
"The molecule is a gallate ester obtained by condensation of the carboxy group of gallic acid with the hydroxy group of octanol. It has a role as a food antioxidant, a plant metabolite and a hypoglycemic agent.",[C][C][C][C][C][C][C][C][O][C][=Branch1][C][=O][C][=C][C][Branch1][C][O][=C][Branch1][C][O][C][Branch1][C][O][=C][Ring1][=Branch2]
The molecule is a 2-oxo monocarboxylic acid anion. It derives from a valerate. It is a conjugate base of a 5-amino-2-oxopentanoic acid.,[N][C][C][C][C][=Branch1][C][=O][C][=Branch1][C][=O][O-1]
The molecule is an amino disaccharide consisting of an alpha-L-fucosyl residue attached to N-acetyl-beta-D-glucosamine by a (1->3)-glycosidic linkage. It has a role as an epitope. It is an amino disaccharide and a glucosamine oligosaccharide.,[C][C][Branch1][C][O][=N][C@@H1][C@@H1][Branch2][Ring1][Ring2][O][C@@H1][O][C@@H1][Branch1][C][C][C@@H1][Branch1][C][O][C@@H1][Branch1][C][O][C@@H1][Ring1][=Branch2][O][C@H1][Branch1][C][O][C@@H1][Branch1][Ring1][C][O][O][C@H1][Ring2][Ring1][Ring2][O]
"The molecule is a dioxo monocarboxylic acid, a beta-diketone, a substituted aniline, a 2-oxo monocarboxylic acid, a 4-oxo monocarboxylic acid and an aromatic ketone. It has a role as a mouse metabolite. It derives from a butyric acid. It is a conjugate acid of a 4-(2-aminophenyl)-2,4-dioxobutanoate.",[N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][C][C][=Branch1][C][=O][C][=Branch1][C][=O][O]
The molecule is the L-enantiomer of tyrosinate(2-). It has a role as a fundamental metabolite. It is a conjugate base of a L-tyrosinate(1-). It is an enantiomer of a D-tyrosinate(2-).,[N][C@@H1][Branch1][=N][C][C][=C][C][=C][Branch1][C][O-1][C][=C][Ring1][#Branch1][C][=Branch1][C][=O][O-1]
"The molecule is an organic heterotetracyclic compound found in Trichoderma longibrachiatum and Penicillium chrysogenum. It has a role as an antineoplastic agent and a Penicillium metabolite. It is an organic heterotetracyclic compound, a cyclic ether and an enone.",[C][/C][=C][/C][=C][/C][Branch1][C][O][=C][\C][=Branch1][C][=O][C@@][Branch1][C][C][C@H1][/C][=Branch1][#Branch2][=C][Branch1][C][O][/C][=C][/C][=C][/C][C][=Branch1][C][=O][C@@][Branch1][C][C][C@@H1][Ring2][Ring1][Ring1][C@][Branch1][C][C][O][C@@][Ring1][#Branch1][Branch1][C][O][C@@][Ring2][Ring1][Ring2][Branch1][C][C][O][C@@][Ring1][=Branch2][Ring2][Ring1][=Branch2][O]
"The molecule is a cycloalkene consisting of cyclopentene having a buta-1,3-dien-2-yl group at the 4-position a methyl group at the 1-position and gem-dimethyl groups at the 5-position. It is a cycloalkene and a polyene. It derives from a hydride of a buta-1,3-diene and a cyclopentene.",[C][=C][C][=Branch1][C][=C][C][C][C][=C][Branch1][C][C][C][Ring1][=Branch1][Branch1][C][C][C]
